The e-commerce free zone is situated in north Dubai, near the industrial free zone in Jebel Ali, the top regional and tenth international leading area in container transit. 	 The e-commerce free zone is in north Dubai, near the industrial free zone in Jebel Ali, a leading area in container transit.
RMS International Inc., Hasbrouk Heights, N.J., facing a cash-flow squeeze, said it is seeking other financing sources and waivers from debenture holders. 	 Facing a cash flow squeeze, RMS International Inc. is seeking other financing sources and waivers.
The offer, advertised in today's editions of The Wall Street Journal, is scheduled to expire at the end of November. 	 The offer in today's edition of Wall Street Journal will expire at the end of November.
Sony Corp. completed its tender offer for Columbia Pictures Entertainment Inc., with Columbia shareholders tendering 99.3 % of all common shares outstanding by the Tuesday deadline. 	 Sony completed its tender offer for Columbia Pictures with their shareholders tendering 99.3% of common shares outstanding by Tuesday.  
Each year on Aug. 6, " I always think of Paul Tibbets and how he handled unbelievable responsibility, " Karnes said. 	 On Aug. 6 Karnes always thinks of how Paul Tibbets handled great responsibility. 
The Finnish government and major creditors of bankrupt shipyard Waertsilae Marine Industries Oy agreed in principle to form a new company to complete most of the troubled shipyard's backlog of 15 ships. 	 The Finnish government and major creditors of Waertsilae Marine Industries Oy agreed to form a new company to complete most of the 15 ship backlog.
Dow Jones, which owns about 64 million of Telerate's 95 million common shares outstanding, said that about 24,000 shares have been tendered under its offer. 	 Dow Jones, which owns about 64 million shares of Telerate, reports 24,00 shares have been tendered under its offer.
A spokeswoman for Crum & Forster said employees were told early this week that numerous staff functions for the personal insurance lines were going to be centralized as a cost - cutting move. 	 Crum & Foster announced that many staff functions for personal insurance lines were going to be centralized to cut costs.
Much of the 800 service will " migrate to 900, " predicts Jack Lawless, general manager of US Sprint's 900 product. 	 Much of the 800 service will migrate to 900,  says the manager of the 900 product.
The action followed by one day an Intelogic announcement that it will retain an investment banker to explore alternatives " to maximize shareholder value, " including the possible sale of the company. 	 Intelogic made an announcement that it will explore alternatives "to maximize shareholder value," including possible sale of the company.
Between 1991 and 1997, a U.S. Department of Defense psychopharmacology demonstration project involving two to four years ' training produced 10 military psychologists who can write prescriptions. 	 Between 1991 and 1997 a U.S. Department of Defense psychopharmacology made a project that lasted 2-4 years training 10 military psychologists. 
P.S. Please accept the enclosed 2001 calendar and gift tags as a special greeting from our animal friends and Little Shelter. 	 P.s. Please accept the enclosed 2001 calendar and gift tags from Little Shelter. 
The Center for Marine Conservation can put your membership donation to work right away to protect ocean wildlife, preserve marine habitats and prevent the marine pollution that poisons our watery planet. 	 The Center for Marine Conservation can put you membership donation to work right away to protect ocean wildlife and prevent marine pollution. 
The only fund raising event in the world where you can bring your entire family, other employees, or maybe even your neighbors. 	 The only fundraising event where you can bring your whole family, coworkers and your neighbors.
We’ll also award more small grants through our Species Action Fund to help a wide range of animals, including whooping cranes, giant river otters, and Tibetan antelopes. 	 We’ll award grants through our Species Action Fund to help animals, including cranes, river otters, and Tibetan antelopes.
The Wall Street Journal states that the plaintiffs ' lawyers hired by Texas to try the case will receive as part of the deal almost $2.2 billion in fees. 	 The Wall Street Journal says that the Texas plaintiff's lawyers will receive almost $2.2 billion in fees.
DTV allows you to receive up to 29 channels of HBO, SHOWTIME, CINEMAX, THE MOVIE CHANNEL, STARZ! and ENCORE. 	 DTV has HBO, SHOWTIME, CINEMAX, THE MOVIE CHANNEL, STARZ! and ENCORE.
They are our gift to you to keep and use on your holiday packages in thanks for considering this important appeal for wildlife. 	 For considering this appeal for wildlife, keep and use our gift for your holiday packages.
The feeling that you are a real partner in helping us achieve victories for wildlife is probably the biggest benefit of membership there is. 	 The largest benefit for membership is feeling like you're a real partner in our victories for wildelife.
The only way Alaskans can repeal the new law and reinstate the ban on same - day airborne land - and - shoot wolf killing is with a Citizens ’ Referendum. 	 To repeal the new law and reinstate the ban on the same day, Alaskans must pass a Citizens ’ Referendum.
But while our programs and activities have been successful in reducing animal cruelty, we are constantly faced with new problems of animal suffering which need immediate attention and drain our resources. 	 While our programs and activities have been successful in reducing animal cruelty, new problems of animal suffering drain our resources.
The WSJ reports that, according to an MIT survey, Americans are twice as likely to back a tax increase going toward the search for extraterrestrials than one for gene-cloning research. 	 According to an MIT survey, Americans are twice as likely to back a tax increase for the search for aliens than for gene-cloning research.
And thousands of endangered sea turtles and other creatures continue to die each year unnecessarily due to wasteful fishing and over development, forces that keep these species in a fragile state. 	 And thousands of creatures such as endangered sea turtles die each year, due to their vulnerability to excessive fishing and development.
While I appreciate U.S. News & World Report's endorsement, the true value of your support is measured by the way Goodwill takes on problems that affect all of us. 	 I appreciate U.S. News & World Report's endorsement, but true value is measured by the way Goodwill handles problems.
By accepting my personal invitation, you’ll provide yourself and every member of your family with a fulfilling sense of proprietorship, and a steady flow of priceless enjoyment. 	 Accepting my invitation means you and your family will have a sense of proprietorship and a steady flow of priceless enjoyment.
Cycle Date You can time your statement and payments to coincide with convenient times of the month by choosing your billing cycle date. 	 You can control your statements and payments by conveniently choosing a specific billing cycle date.
Please rush me your generous gift of $100 or $15 today while these endangered animals are on your mind and in your heart. 	 Please rush me your generous gift of $100 or $15 while these animals are in your heart.
As you read my letter, somewhere -- perhaps not far from you -- someone is inflicting pain on an innocent animal ... an animal like Astro. 	 As you read my letter, perhaps not far from you, someone is inflicting pain on an animal like Astro. 
Then I thought about an enticing way for you to regain your place among America’s most intelligent, concerned and caring citizens who proudly avow membership in the National Audubon Society. 	 I thought about a way for you to regain your place among America’s best citizens who proudly avow membership in the National Audubon Society.
Won’t you please take the time now to send your donation to give someone the priceless gift of independence? 	 Please send your donation to give someone the priceless gift of independence now.
DTV offers more than 200 channels, delivered with a picture as bright and as sharp as you’d see on a movie screen and crystal clear sound that rivals your favorite CD. 	 DTV offers more than 200 channels as bright and sharp as you’d see on a movie screen and sound that rivals your favorite CD.
They are utterly out of step with their Alaska constituents ... the state agency that manages Alaska wildlife ... and the rest of the American public! 	 They are out of step with Alaska constituents, the agency that manages Alaska wildlife, and the American public!
These are prime examples of hard fought victories and critical efforts that are working to improve the health of our marine environment. 	 These are examples of victories that are improving the health of our marine environment.
Before the 1996 ban on same - day land - and - shoot, as many as 400 wolves were killed in Alaska each year because of this barbaric and unethical practice. 	 Before the 1996 ban, as many as 400 wolves were killed in Alaska each year. 
Sometimes I wonder about the extent of my own vocabulary, too, but really, not when I'm interviewing a client. 	 I sometimes wonder about my vocabulary, but not when interviewing a client.
The Appalachian Mountain Club is looking for men, women, and children who share our love of the outdoors—and our commitment to preserving our region’s natural beauty for future generations. 	 The Appalachian Mountain Club is looking for people who share our love of the outdoors and our commitment to preserving our region's beauty.
Shouldn’t you canoe and hike along the Deerfield, Connecticut, and Androscoggin Rivers—seeing some of the Northeast region’s most beautiful scenery? 	 Come traverse the Deerfield, Connecticut, and Androscoggin Rivers—to see the Northeast region’s lovely scenery?
To repeal this unconscionable law, Defenders must help provide our friends in Alaska -- Alaskans For Wildlife — with the resources necessary to win at the polls in November. 	 Together with Alaskans For Wildlife, we'll have the resources to repeal this unconscionable law in the November polls.
Having a guide dog allows a blind or visually impaired individual to experience the possibilities of life, not the limitations. 	 A guide dog allows the blind or visually impaired to experience a better life, not limit it.
AMC’s Quiet Water Canoe Guide: Maine offers a chance to experience unspoiled quiet places, to observe wildlife in their natural habitat, to paddle and completely unwind. 	 AMC's Quiet Water Canoe Guide: Maine offers unspoiled quiet places to observe wildlife, to paddle and completely unwind.
The enclosed copy of Wildlife Watch highlights what is involved in the major campaigns we ’re currently conducting for wildlife ... and the challenges that lie ahead. 	 The copy of Wildlife Watch highlights what is involved in our campaigns for wildlife and the challenges ahead.
I would think that the words grand and stretch would be known to more people than two of the words the author gives as being familiar ( chippy and hootch ). 	 I think the words grand and stretch would be more known than the words the author gives ( chippy and hootch ).
Because the USDA’s slow-acting pesticide takes three days to kill, its victims will likely fly many miles from the poisoned fields, before falling to the ground. 	 Because the USDA’s slow-acting pesticide takes three days to kill, its victims will fly many miles before falling.
RS. For more information about the Guide Dog Foundation, or to become a Guide Dog Foundation volunteer, visit our website at www.guidedog.org. 	 For more information about the Guide Dog Foundation or to volunteer, visit our website at www.guidedog.org.
For the purposes of this survey, the Wall Street Journal will be counted as a separate and distinct publication from the Journal's editorial page, because, in essence, it is. 	 For this survey, the Wall Street Journal will be counted as a separate publication from the Journal's editorial page.
It’s a difficult problem, because we have to fight the well-financed and powerful agri-business and research industries, but we do our best to protect the animals. 	 It’s difficult because we fight the agri-business and research industries, but we do our best to protect the animals. 
What has your support of our campers meant to them and what have they been able to accomplish because you care? 	 Due to your care and support, what have our campers been able to accomplish?
P.P.S. Check out our website at www.outdoors.org for up-to-date information and hot tips on where to go, what to do, and what to take! 	 Check www.outdoors.org for information on where to go, what to do, and what to take!
And your support will help sustain our innovative Audubon Refuge Keepers program, and maintain our own network of more than 100 wildlife centers and sanctuaries. 	 Your support will help the Audubon Refuge Keepers program, and maintain our network of wildlife centers and sanctuaries.
Here is a game just made to while away the hours on a commuter train with your favorite author, a perfect place to hunt for Puzzling Pronouns. 	 Pass the time on the train with your favorite author hunting for Puzzling Pronouns.
At Goodwill, Michael's counselors felt that his personable demeanor could be a major attribute and identified for him a possible job-match where his people skills could shine. 	 "At Goodwill, Michael's counselors felt that his demeanor could be an attribute for a likely job-match where his skills could shine."
We’ll tell you where to go for outdoor fun and keep you informed of the crucial issues affecting our mountain environment. 	 We'll inform you of fun outdoor spots and of the issues affecting our mountain environment.
As a member of World Wildlife Fund, you know that our efforts are essential to preserving the astonishing, yet desperately threatened diversity of life here on Earth. 	 As a member of World Wildlife Fund, our efforts are vital to preserve the diversity of life here on Earth.
A tax-deductible gift from you now of less than a nickel a day can bring you into the ranks of the most influential and effective marine conservation organization operating today. 	 A gift of less than a nickel a day can bring you into the most influential and effective marine conservation organization.
Regional chapters from Maine to Washington, D.C., play a key role in introducing you to the activities and opportunities of AMC membership. 	 Regional chapters across the east play a role in introducing you to activities and opportunities of AMC.
This book appears to have been diligently researched and has much to recommend it as an adjunct to most libraries, public and private, large and small, general and specialized. 	 This book has been diligently researched and has much to recommend it as an adjunct to most libraries.
So if we don’t act right now, Alaska’s snowy tundras will once again become bloody killing fields for wolves in America’s “ Last Frontier. ” 	 If we don’t act, Alaska’s tundra will become death fields for wolves in America’s “ Last Frontier. ”
The only way we can continue to provide guide dogs, at no cost, to someone who is blind or visually impaired, is through your support. 	 The only way we can give guide dogs to those who are visually impaired is through your support.
won a major court victory that closed thousands of square miles to U.S. longline fishing because of its threat to the survival of Pacific leatherback sea turtles. 	 Won a court victory that closed thousands of miles to U.S. fishing because of its threat to the survival of sea turtles.
In this trousers category, Thompson must share the limelight with Coleridge by virtue of the line in Kubla Khan: As if this earth in fast thick pants were breathing. 	 In this trousers category, Thompson must share the limelight with Coleridge by virtue of the line in Kubla Khan. 
Join in this wonderful event and help Jameson Camp continue to provide the year-round support that gives kids a chance to create dreams. 	 Join this event and help Jameson Camp provide year-round support which allows kids to create dreams.
In all, nine birds on the Federal threatened or endangered lists and 11 birds on Audubon’s WatchList of imperiled species could be found in these killing fields. 	 Nine birds on the Federal lists and 11 birds on Audubon’s WatchList could be found in these killing fields.
I hope, too, that they remind you just how much danger these beautiful marine species and their ocean habitats are in right now! 	 I hope they remind you of the danger these marine species and ocean habitats are in!
But I also hope you will help us keep alive the promise behind these labels and become the newest member of National Wildlife Federation today. 	 I also hope you will help preserve the promise behind the labels and join the National Wildlife Federation.
Or, more slap-stickish, E.F. Benson's action picture in Lucia in London ( Chapter 8 ): Georgie stepped on a beautiful pansy. 	 Or, more comic, E.F. Benson's Lucia in London's action shot: Georgie steps on a lovely pansy.
So let me urge you to do your part by supporting a group that the San Francisco Chronicle calls “ one of America’s most respected and influential conservation organizations. 	 So I urge you to support a conservation group that the San Francisco Chronicle calls "most respected and influential."
When you do, you’ll extend your commitment as an esteemed partner with WWF -- the largest and most effective international conservation group in existence. 	 When you do, you'll extend your commitment as a partner with WWF -- the largest international conservation group.
And Audubon will draw upon its century-long track record of highly effective conservation work to make a real difference in other key areas: 	 And Audubon will draw upon its highly effective conversation work to make a difference in key areas.
Please sign your Citizens’ Advisory Ballot to demonstrate to our Alaska allies that you’re behind them; and send an urgent donation today to help them win this effort. 	 Please sign your Citizens' Advisory Ballot to demonstrate to our allies you're behind them, and send an urgent donation.
Also in Newsweek , an article about David Helfgott, subject of the movie Shine : It says he is a wretched pianist. 	 Also in Newsweek, an article about David Helfgott: It says he is a wretched pianist.
Also in Newsweek , a piece pegged to the movie Volcano says that volcanoes threaten 500 million people worldwide, but not the citizens of Los Angeles. 	 In Newsweek, a piece says the film Volcano says volcanoes threaten 500,000,000 worldwide, but not LA citizens.
Time explains why the anti-sweatshop movement is growing on college campuses: The AFL-CIO has jump-started the protests by lavishing student activists with internships and trips to countries with poor working conditions. 	 The AFL-CIO sends students to poor countries for internships, and this has helped the anti-sweatshop movement grow on college campuses.
The Southern Poverty Law Center says the CCC is "the reincarnation of the racist white Citizens Councils" that battled integration in the 1950s. 	 The Southern Law Center says the CCC is "the reincarnation of the racist white Citizens Councils".
For the second time in a week, a NYT front-pager about Congress' performance this year is brutally frank, appearing under the headline "HEALTH INDUSTRY SEES WISH LIST MADE INTO LAW." 	 Yet again, NYT speaks out on Congress' performance with a front page story: "HEALTH INDUSTRY SEES WISH LIST MADE INTO LAW."
Miss Norman said the remark, which she insists she never made, held her up to ridicule, mockery, and contempt, and conformed to a "degrading racist stereotype of a person of African-American heritage." 	 Miss Norman said the remark held her to ridicule, mockery, contempt, and to a "degrading racist stereotype of a person of African-American heritage."
I am prepared to go Lincoln one better and to assert that you could not prove Euclid's proposition to be false even by calling him a Microsoft employee. 	 I am prepared to assert that you could not disprove Euclid's proposition even by calling him a Microsoft employee.
"Let's go over there and get Tiger's divot," I heard a fan say one day, referring to the tiny chunk of grass and dirt that Woods had scraped from the fairway on one of his shots. 	 "Let's go over there and get Tiger's divot," I heard a fan say, referring to the grass and dirt that Woods scraped from the fairway.
The WP front reports that high tech companies appear to have prevailed in the long-simmering debate about whether or not national security concerns should prevent them from exporting software that encrypts electronic communications. 	 The WP front reports that high tech companies have prevailed in the long-simmering debate about national security concerns.
Prudie isn't sure how to square your complaints with all the news stories about grade inflation and college-level courses such as "The Structure of the Soap Opera" and "The History of Beads." 	 Prudie is unsure how to resolve issues with stories about grade inflation & courses like "Structure of the Soap Opera" & "History of Beads."
Yes, the story in Lemann is well researched, indeed impressively so, but the issues are left hanging without sustained analysis, which would have been possible. 	 Yes, the Lemann story is well researched, but the issues are cited without sustained analysis, which was a possibility.
3. " 'More than anything else, Silicon Valley is on the 50-yard-line of the political spectrum,' Mr. Randlett of Technet said." 	 Silicon Valley is on the 50-yard-line of the political spectrum, Mr. Randlett of Technet said.
A study conducted at Oregon State University (where the maraschino cherry was invented) about 25 years ago found that blue was almost universally disliked as a food color. 	 A study at Oregon State University found that blue was almost universally disliked as a food color.
Forget about saving the whales: Time reports that the overfishing of sharks for fins (an Asian delicacy) and cartilage (mistakenly thought to prevent cancer) has brought several species to low population levels. 	 Time reports that the overfishing of sharks for fins  and cartilage has brought several species to low population levels. 
A Palestinian girl suffering from cancer says she was cured after Mother Teresa appeared in her dreams and said, "Child, you are cured." 	 A Palestinian girl with cancer says she was cured after Mother Teresa appeared in her dreams. 
( Frosh , by the way, seems to have come from the German for "frog"--it was a 19 th -century nickname for members of an entering class of German university students.) 	 Frosh (German for frog) was the 19th century nickname for members of an entering class of German university students.
No visible wedding ring could imply availability for dating or recklessness at the poker table or that it's time to break down and buy a decent television. 	 No visible wedding ring implies being single, recklessness at the poker table, or that it's time to buy a new TV.
The Wall Street Journal 's "Washington Wire" reports that some twenty lawmakers who voted this week to restrict satellite exports to China had previously urged Clinton to export satellites there. 	 The "Washington Wire" reports that some 20 lawmakers who voted to curb satellite exports to China had urged Clinton to export them there.
A nice ambiguous remark that participants would do well with, but it refers to too trivial a story, children of former officials--Bush/Dodd/Kennedy--going into the family business. 	 A nice ambiguous remark, but it refers to too trivial a story, children of former officials going into the family business.
Later in the program, Russert interviews evangelical minister and former football star Reggie White, author of the conservative-values book Fighting the Good Fight (buy it here): 	 Russert interviews evangelical minister and former football star Reggie White, author of the book "Fighting the Good Fight".
The Shopping Avenger will undoubtedly return to the sorry state of affairs at U-Haul in the next episode, but now on to this month's airline debacle. 	 The Shopping Avenger will return to the state of affairs at U-Haul, but now on to this month's airline debacle.
"You may be interested to know, Harold, that a few Republicans, who are well situated, think McCarthy has gone far enough." 	 "You may be interested to know that a few Republicans, think McCarthy has gone far enough."
Participants are invited to provide a postelection headline that, in a just universe, would run Wednesday in the media outlet of their choice. 	 Participants are asked to provide a postelection headline to show on the media outlet of their choice.
The Wall Street Journal reports that when President Clinton recently visited players before a Washington-Seattle NBA game, Supersonic Greg Anthony drew cheers from teammates by asking when the capital gains tax cut takes effect. 	 The WSJ reports that when President Clinton visited players before an NBA game, Supersonic Greg Anthony drew cheers by asking when the capital gains tax cut takes effect.
C. Apologetic tennis great Martina Hingis seems to resent her absent mother, although I've not actually seen her in a clinical setting. 	 Martina Hingis seems to resent her absent mother, although I've not seen her in a clinical setting.
Restaurant entertaining is becoming fashionable, however, and Prudie would recommend that for you if that choice would not come from shame, and if you would have a better evening yourselves. 	 Restaurant entertaining is becoming fashionable, and Prudie recommends that if that choice isn't from shame, you would have a better evening.
In other 80-year-old-recluse news, Simon & Schuster announced the impending publication of The Dream Catcher , the memoirs of Salinger's 43-year-old daughter, Margaret. 	 Simon & Schuster announced the impending publication of The Dream Catcher, the memoirs of Salinger's daughter, Margaret. 
Although all the coverage describes the last-minute legal maneuvering, no one explains how it was that this open-and-shut case took fifteen years to resolve. 	 Although the coverage describes the legal maneuvering, none explain how this open-and-shut case took years to resolve.
3 Unbeknownst to the credulous public, the DSM is not truly a scientific document but the product of crude politicking and cynical compromises. 	 3. The DSM is not truly a scientific document but the product of crude politicking and cynical compromises.
But before we get to the science, let me introduce a pet theory of mine: that there was an ancient link between the Northwest Indians and the Norsemen. 	 Let me introduce a theory of mine: there was an ancient link between Northwest Indians and Norsemen.
The Washington Post goes local with a report that neither Democrat nor Republican candidates have come up with a workable solution to northern Virginia's traffic problems, a key issue in the state's upcoming legislative elections. 	 Washington Post reports that neither Democrat nor Republican candidates have solved northern Virginia's traffic problems.
Liberal Al Hunt ( Capital Gang ) frames the weekend's dull center, imploring Janet Reno to get to the bottom of Chinagate by appointing an independent counsel to investigate campaign-finance violations. 	 Liberal Al Hunt asks Janet Reno to get to the bottom of Chinagate by appointing an independent counsel to investigate violations.
Participants are invited to find a sentence in an actual publication that embodies conspicuous consumption and fatuousness better than the following, from last week's New York Times "Home" section: 	 Participants are invited to find a sentence that embodies conspicuous consumption and fatuousness better than the following, from last week's Times.
I wore a black knit hatso I could be undistinguished in the warand carried a small bagso I could be mistaken for a doctor, 	 I wore a black hat so I could blend in in the war and had a small bag to look like a doctor.
While Lindbergh's crossing certainly captured the public imagination (as some of today's balloonists have also), it did little to advance the technology of aviation. 	 Lindbergh's crossing captured the public's imagination, but it did little to advance aviation technology.
WWW : Some guy on Fox TV that nobody ever heard of calls it "the hippest, funniest action movie of the summer." 	 Some guy on Fox TV calls it "the hippest, funniest action movie of the summer."
You do not say suspected by whom . If the transgressor is called on the carpet by his wife, the Bible's admonition is the one to follow. 	 If the transgressor is accused by his wife, the Bible's admonition is the one to follow.
One could argue that a passenger might have "personal" feelings about an airline after said airline messed with his head while he was traveling to his mother's funeral. 	 A passenger may have bad feelings about an airline that messed with his head while he was traveling to his mother's funeral.
